for (Node cur = n.getFirstChild(); cur != null; cur = cur.getNext()) {#1521,17.373542820965802
|| (isLowerPrecedence(rightParent, NOT_PRECEDENCE)#1165,17.371312041031686
return var;#833,17.369164380160246
if (n.isBlock()) {#923,17.3672616481781
reportCodeChange();#258,17.364688205718995
calledFn.getLastChild().getString().startsWith("on")) {#941,17.363066254592525
|| (!NodeUtil.canBeSideEffected(n)#552,17.360969283364035
regexLiteral = IR.regexp(pattern, flags);#1497,17.360097802203633
private boolean isLowerPrecedenceInExpression(Node n,#1068,17.357685983181
return newRoot;#1138,17.355226622687447
&& !NodeUtil.isLiteralValue(n.getLastChild(), true));#584,17.351132482290268
return left;#293,17.349934577941895
return NodeUtil.precedence(n.getType()) < precedence;#1085,17.346727325802757
reportCodeChange();#791,17.34567403793335
return n;#1291,17.339305790987883
replacement = IR.and(condition, trueNode);#1282,17.337805793398903
return n;#1567,17.33508355276925
replacement = right;#1233,17.334567666053772
return reduceTrueFalse(node);#132,17.333622868855795
private static final ImmutableSet<String> STANDARD_OBJECT_CONSTRUCTORS =#1325,17.332229977562314
for (Node cur = n.getFirstChild(); cur != null; cur = cur.getNext()) {#1548,17.330224284419305
Node cond = child.getFirstChild();#307,17.326871479258816
tryMinimizeCondition(NodeUtil.getConditionExpression(node));#126,17.326735679919903
child != null; child = child.getNext()){#305,17.325520242963517
return NodeUtil.has(n, isLowerPrecedencePredicate,#1077,17.318146296909877
newLiteralNode = IR.arraylit();#1395,17.318012444869332
call.copyInformationFromForTree(n);#1562,17.317046344280243
reportCodeChange();#292,17.31409616470337
"Error"#1333,17.314016554090713
lastFalse.detachFromParent();#912,17.3127760887146
boolean areMatchingExits(Node nodeThis, Node nodeThat) {#572,17.312184439765083
thenBranch.hasOneChild()) {#699,17.31207175481887
return n;#726,17.298443264431423
private Node getBlockReturnExpression(Node n) {#1008,17.29378972734724
private Node tryMinimizeNot(Node n) {#596,17.293051499586838
break;#1440,17.293038447697956
Node thenBranch = cond.getNext();#308,17.291847970750595
&& !NodeUtil.mayHaveSideEffects(n));#553,17.28717353820801
